num_qubits,quanvolutional,time
17,13,0.28863632678985596
17,14,0.3593249797821045
17,15,0.13338181972503663
17,16,0.22755775451660157
17,17,0.2856231451034546
17,18,0.24872972965240478
17,19,0.29925696849822997
18,1,0.11888720989227294
18,2,0.18152205944061278
18,3,0.4247907638549805
18,4,0.4346900463104248
18,5,5.1098328828811646
18,6,4.466872143745422
18,7,0.4325043439865112
18,8,0.4852905750274658
18,9,0.18499484062194824
18,10,0.30147542953491213
18,11,0.28908472061157225
18,12,0.34314546585083006
18,13,0.43411266803741455
18,14,0.5679364204406738
18,15,0.20235040187835693
18,16,0.3313429832458496
18,17,0.4305750370025635
18,18,0.3554849147796631
18,19,0.4440387487411499
19,1,0.21666901111602782
19,2,0.33236083984375
19,3,0.7609529256820678
19,4,0.7612963676452636
19,5,9.279401993751526
19,6,8.623471784591676
19,7,0.7625004768371582
19,8,0.8640991926193238
19,9,0.3306374788284302
19,10,0.5471304655075073
19,11,0.5203805685043335
19,12,0.5947421550750732
19,13,0.7699525833129883
19,14,1.0135502338409423
19,15,0.3586862325668335
19,16,0.5782666683197022
19,17,0.7745055675506591
19,18,0.5908194541931152
19,19,0.785129714012146
20,1,0.41800081729888916
20,2,0.6438122510910034
20,3,1.4779324054718017
20,4,1.4845407724380493
20,5,18.775002551078796
20,6,17.95979959964752
20,7,1.492981195449829
20,8,1.6864496707916259
20,9,0.647053599357605
20,10,1.0712538242340088
20,11,1.0374869585037232
20,12,1.1546573638916016
20,13,1.4828057289123535
20,14,1.9331236124038695
20,15,0.7060568809509278
20,16,1.096852445602417
20,17,1.4756418943405152
20,18,1.1163964509963988
20,19,1.488039231300354
21,1,1.1843708753585815
21,2,1.8146885633468628
21,3,4.208725070953369
21,4,4.194241952896118
21,5,53.24278380870819
21,6,52.37382390499115
21,7,4.220165777206421
21,8,4.800350689888001
21,9,1.8194966793060303
21,10,3.0284751415252686
21,11,2.904670310020447
21,12,3.2286901235580445
21,13,4.144404792785645
21,14,5.47270896434784
21,15,1.9631253719329833
21,16,3.0637036085128786
21,17,4.199794793128968
21,18,3.061370921134949
21,19,4.250031232833862
22,1,2.5866943359375
22,2,3.96779408454895
22,3,9.164236378669738
22,4,9.144932317733765
22,5,120.49208691120148
22,6,119.61754581928253
22,7,9.21306357383728
22,8,10.441891145706176
22,9,3.9712446689605714
22,10,6.616765761375428
22,11,6.413032174110413
22,12,7.117827630043029
22,13,8.976853561401366
22,14,11.866714668273925
22,15,4.27892529964447
22,16,6.720960092544556
22,17,9.268505477905274
22,18,6.710616660118103
22,19,9.301638078689574
23,1,5.103827118873596
23,2,7.783973503112793
23,3,18.03559648990631
23,4,18.029986667633057
23,5,243.96027936935425
23,6,244.3749745130539
23,7,17.914714789390565
23,8,20.449884057044983
23,9,7.720489954948425
23,10,12.903132486343384
23,11,12.400710296630859
23,12,13.827723073959351
23,13,17.49137923717499
23,14,22.983207416534423
23,15,8.28100368976593
23,16,12.907132887840271
23,17,17.887325596809386
23,18,12.884964656829833
23,19,17.95879065990448
24,1,10.1488587141037
24,2,15.489116978645324
24,3,35.90447385311127
24,4,35.91776173114776
24,5,505.35647761821747
24,6,504.35425453186036
24,7,36.06329801082611
24,8,40.94457504749298
24,9,15.503736472129821
24,10,25.89327907562256
24,11,25.15528447628021
24,12,27.82272274494171
24,13,34.56250455379486
24,14,45.82782685756683
24,15,16.536901235580444
24,16,25.88758828639984
24,17,35.92596981525421
24,18,25.847002053260802
24,19,36.02905571460724
25,1,20.75737543106079
25,2,31.646466302871705
25,3,73.53582882881165
25,4,73.55361678600312
25,5,1069.578992843628
25,6,1068.7871173143387
25,7,73.64098706245423
25,8,84.0511710882187
25,9,31.66275508403778
25,10,52.913932013511655
25,11,51.11748354434967
25,12,56.33986320495605
25,13,70.16030395030975
25,14,93.1076925754547
25,15,33.69817328453064
25,16,52.911442446708676
25,17,73.57662358283997
25,18,52.81664781570434
25,19,73.70238904953003
26,1,42.83626413345337
26,2,65.28608114719391
26,3,151.73169295787812
26,4,151.7049796104431
26,5,2307.459331917763
26,6,2295.43032605648
26,7,152.10721085071563
26,8,174.8617799282074
26,9,66.06645171642303
26,10,110.3479163646698
26,11,107.49558367729188
26,12,117.90685968399048
26,13,143.95180139541625
26,14,190.99241914749146
26,15,69.24493186473846
26,16,109.20795078277588
26,17,151.72260556221008
26,18,108.96876933574677
26,19,152.02022030353547
27,1,88.72170200347901
27,2,135.2767404794693
27,3,314.40094311237334
27,4,314.3316635847092
27,5,4905.198035049439
